date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:56:51	3833/3833	---MCZ	404	error ('Not%20Found')	text/html	etag:1625873742-ssl-df	https://unistudio.co/robots.txt		(from )
23:56:52	188473/188473	---MCZ	200	added ('OK')	text/html	etag:%22b37cad09a7e8915613730f08875e4888-ssl-df%22	https://unistudio.co/html/lexend/	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/index.html	(from )
23:56:52	124175/124175	---M--	200	added ('OK')	image/jpeg	etag:%222bcabd016a7e6b89fe874d31a9ae7ab7-ssl%22	https://unistudio.co/html/lexend/assets/images/common/seo-image.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/common/seo-image.jpg	(from https://unistudio.co/html/lexend/)
23:56:53	4761/4761	---MCZ	200	added ('OK')	text/css	etag:%2227df6924dbca5af271b4cb8f0039721e-ssl-df%22	https://unistudio.co/html/lexend/assets/css/fonts.css	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/css/fonts.css	(from https://unistudio.co/html/lexend/)
23:56:53	26258/26258	---MCZ	200	added ('OK')	text/css	etag:%220904051c6d2e325dac9adca27c7db5d3-ssl-df%22	https://unistudio.co/html/lexend/assets/css/unicons.min.css	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/css/unicons.min.css	(from https://unistudio.co/html/lexend/)
23:56:54	18013/18013	---MCZ	200	added ('OK')	text/css	etag:%22b7f6a5eafca8829ed0e47082f61dd9de-ssl-df%22	https://unistudio.co/html/lexend/assets/css/swiper-bundle.min.css	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/css/swiper-bundle.min.css	(from https://unistudio.co/html/lexend/)
23:56:54	1985/1985	---M-Z	200	added ('OK')	text/css	etag:%22aa2cf11d9d71cb2dc1bdb45534b029f0-ssl-df%22	https://unistudio.co/html/lexend/assets/css/magic-cursor.min.css	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/css/magic-cursor.min.css	(from https://unistudio.co/html/lexend/)
23:56:55	89489/89489	---MCZ	200	added ('OK')	application/javascript	etag:%22c897ecdf5f0975633c8002d03b631858-ssl-df%22	https://unistudio.co/html/lexend/assets/js/libs/jquery.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/libs/jquery.min.js	(from https://unistudio.co/html/lexend/)
23:56:56	17388/17388	---MCZ	200	added ('OK')	application/javascript	etag:%22348663dac1eeefd191689ec5833d83b3-ssl-df%22	https://unistudio.co/html/lexend/assets/js/libs/scrollmagic.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/libs/scrollmagic.min.js	(from https://unistudio.co/html/lexend/)
23:56:57	148494/148494	---MCZ	200	added ('OK')	application/javascript	etag:%2209bf77f88f00b983148b9b3ebb3d23fc-ssl-df%22	https://unistudio.co/html/lexend/assets/js/libs/swiper-bundle.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/libs/swiper-bundle.min.js	(from https://unistudio.co/html/lexend/)
23:56:57	17638/17638	---MCZ	200	added ('OK')	application/javascript	etag:%22d444a652203fb94274f6eb92020fe4dc-ssl-df%22	https://unistudio.co/html/lexend/assets/js/libs/anime.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/libs/anime.min.js	(from https://unistudio.co/html/lexend/)
23:56:58	11751/11751	---MCZ	200	added ('OK')	application/javascript	etag:%22afa30d4a731f3396e47eb9e6f4ba99a4-ssl-df%22	https://unistudio.co/html/lexend/assets/js/libs/typed.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/libs/typed.min.js	(from https://unistudio.co/html/lexend/)
23:56:58	8784/8784	---MCZ	200	added ('OK')	application/javascript	etag:%22eaaa3f931ec375a35fcb79af16528550-ssl-df%22	https://unistudio.co/html/lexend/assets/js/libs/tilt.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/libs/tilt.min.js	(from https://unistudio.co/html/lexend/)
23:56:59	8468/8468	---MCZ	200	added ('OK')	application/javascript	etag:%229ea7d50c03bcea57da9457fb231f736f-ssl-df%22	https://unistudio.co/html/lexend/assets/js/libs/split-type.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/libs/split-type.min.js	(from https://unistudio.co/html/lexend/)
23:56:59	13600/13600	---MCZ	200	added ('OK')	application/javascript	etag:%227e764aadef080ff2dec9919c92c40a35-ssl-df%22	https://unistudio.co/html/lexend/assets/js/libs/prettify.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/libs/prettify.min.js	(from https://unistudio.co/html/lexend/)
23:57:00	65255/65255	---MCZ	200	added ('OK')	application/javascript	etag:%2242cf07c2dce283af8e687f2460908470-ssl-df%22	https://unistudio.co/html/lexend/assets/js/libs/gsap.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/libs/gsap.min.js	(from https://unistudio.co/html/lexend/)
23:57:00	7376/7376	---MCZ	200	added ('OK')	application/javascript	etag:%225643875481e61a85166cf530be83c6df-ssl-df%22	https://unistudio.co/html/lexend/assets/js/libs/smooth-scroll.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/libs/smooth-scroll.min.js	(from https://unistudio.co/html/lexend/)
23:57:01	4867/4867	---MCZ	200	added ('OK')	application/javascript	etag:%22991944ab3c756776f194c7350aa4619a-ssl-df%22	https://unistudio.co/html/lexend/assets/js/core/magic-cursor.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/core/magic-cursor.js	(from https://unistudio.co/html/lexend/)
23:57:01	851/851	---M--	200	added ('OK')	application/javascript	etag:%22119f340c1cc5aaaf7f06a5287d3f619f-ssl%22	https://unistudio.co/html/lexend/assets/js/helpers/data-attr-helper.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/helpers/data-attr-helper.js	(from https://unistudio.co/html/lexend/)
23:57:02	5485/5485	---MCZ	200	added ('OK')	application/javascript	etag:%22fb48fb7dd58453f70bd456aade1111da-ssl-df%22	https://unistudio.co/html/lexend/assets/js/helpers/swiper-helper.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/helpers/swiper-helper.js	(from https://unistudio.co/html/lexend/)
23:57:02	353/353	---M--	200	added ('OK')	application/javascript	etag:%223235ad817d016b9e7f14f321b7c70f89-ssl%22	https://unistudio.co/html/lexend/assets/js/helpers/splitype-helper.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/helpers/splitype-helper.js	(from https://unistudio.co/html/lexend/)
23:57:03	3418/3418	---MCZ	200	added ('OK')	application/javascript	etag:%22308821076d04649a3fda3e7c4fcb58b8-ssl-df%22	https://unistudio.co/html/lexend/assets/js/helpers/anime-helper.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/helpers/anime-helper.js	(from https://unistudio.co/html/lexend/)
23:57:03	531/531	---M--	200	added ('OK')	application/javascript	etag:%22cc399d6e9da2b5544deab9239aa9037b-ssl%22	https://unistudio.co/html/lexend/assets/js/helpers/typed-helper.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/helpers/typed-helper.js	(from https://unistudio.co/html/lexend/)
23:57:03	560/560	---M--	200	added ('OK')	application/javascript	etag:%2222d34f3f601e4d3257beb5718c4edbb8-ssl%22	https://unistudio.co/html/lexend/assets/js/helpers/tilt-helper.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/helpers/tilt-helper.js	(from https://unistudio.co/html/lexend/)
23:57:04	620/620	---M--	200	added ('OK')	application/javascript	etag:%220380b2ae5e49b23ac33b523b43f7a7c8-ssl%22	https://unistudio.co/html/lexend/assets/js/core/marquee.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/core/marquee.js	(from https://unistudio.co/html/lexend/)
23:57:05	5976/5976	---MCZ	200	added ('OK')	application/javascript	etag:%2215d8ae0d9ffdecd7fd400f67f351c42b-ssl-df%22	https://unistudio.co/html/lexend/assets/js/uikit-components-bs.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/uikit-components-bs.js	(from https://unistudio.co/html/lexend/)
23:57:05	1136/1136	---M-Z	200	added ('OK')	application/javascript	etag:%22442d156f416fffc87733ac60af73712e-ssl-df%22	https://unistudio.co/html/lexend/assets/js/form.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/form.js	(from https://unistudio.co/html/lexend/)
23:57:05	1016/1016	---M--	200	added ('OK')	application/javascript	etag:%22d1efac41b79cda4829a9e89a274e9389-ssl%22	https://unistudio.co/html/lexend/assets/js/app.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/app.js	(from https://unistudio.co/html/lexend/)
23:57:06	4594/4594	---MCZ	200	added ('OK')	application/javascript	etag:%229862cb9b60dfa028b72feae034a06b15-ssl-df%22	https://unistudio.co/html/lexend/assets/js/app-head-bs.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/app-head-bs.js	(from https://unistudio.co/html/lexend/)
23:57:07	594/594	---M--	200	added ('OK')	text/css	etag:%2295f33bd8140f381b974577b929ddab79-ssl%22	https://unistudio.co/html/lexend/assets/css/prettify.min.css	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/css/prettify.min.css	(from https://unistudio.co/html/lexend/)
23:57:07	247856/247856	---MCZ	200	added ('OK')	text/css	etag:%2202aa7bba10c387b9e8013af9751a4e82-ssl-df%22	https://unistudio.co/html/lexend/assets/js/uni-core/css/uni-core.min.css	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/uni-core/css/uni-core.min.css	(from https://unistudio.co/html/lexend/)
23:57:08	197952/197952	---MCZ	200	added ('OK')	text/css	etag:%22d39a0b2d537e29054e2c5ec3c2d10549-ssl-df%22	https://unistudio.co/html/lexend/assets/css/theme/main.purge.css	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/css/theme/main.purge.css	(from https://unistudio.co/html/lexend/)
23:57:08	146607/146607	---MCZ	200	added ('OK')	application/javascript	etag:%22e24cd8a0d77a50e7d13e695cfb94c211-ssl-df%22	https://unistudio.co/html/lexend/assets/js/uni-core/js/uni-core-bundle.min.js	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/js/uni-core/js/uni-core-bundle.min.js	(from https://unistudio.co/html/lexend/)
23:57:09	17392/17392	---MCZ	404	error ('Not%20Found')	text/html	etag:1625873742-ssl-df	https://unistudio.co/html/lexend/main/to_top	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/to_top.1f.delayed	(from https://unistudio.co/html/lexend/)
23:57:10	6761/6761	---MCZ	200	added ('OK')	image/svg+xml	etag:%2240d22d504665c1f5d7bc3dfc38f81bfb-ssl-df%22	https://unistudio.co/html/lexend/assets/images/landing/logo.svg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/landing/logo.svg	(from https://unistudio.co/html/lexend/)
23:57:10	148607/148607	---MCZ	200	added ('OK')	text/html	etag:%22d11244d89835182f6e109273570ac341-ssl-df%22	https://unistudio.co/html/lexend/main/	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index.html	(from https://unistudio.co/html/lexend/)
23:57:10	235142/235142	---M--	200	added ('OK')	image/jpeg	etag:%220c4985feb7a1578d3c5011a989781308-ssl%22	https://unistudio.co/html/lexend/assets/images/landing/presentation-hero.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/landing/presentation-hero.jpg	(from https://unistudio.co/html/lexend/)
23:57:10	55788/55788	---MCZ	200	added ('OK')	text/html	etag:%22f8a47d9efe6dd7d1a672b0d2073622ca-ssl-df%22	https://unistudio.co/html/lexend/docs/	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/docs/index.html	(from https://unistudio.co/html/lexend/)
23:57:10	12869/12869	---M--	200	added ('OK')	image/png	etag:%22147d54d3d2a5a9dc2b99d641378ea7d6-ssl%22	https://unistudio.co/html/lexend/assets/images/landing/lexend-details-1.png	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/landing/lexend-details-1.png	(from https://unistudio.co/html/lexend/)
23:57:11	6283/6283	---M--	200	added ('OK')	image/png	etag:%229a3d36123870c763384e6d3482dc849b-ssl%22	https://unistudio.co/html/lexend/assets/images/landing/lexend-details-2.png	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/landing/lexend-details-2.png	(from https://unistudio.co/html/lexend/)
23:57:11	43556/43556	---M--	200	added ('OK')	image/jpeg	etag:%22cc3f59e60148cc658f81591b9c27ff66-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-14.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-14.jpg	(from https://unistudio.co/html/lexend/)
23:57:12	117788/117788	---MCZ	200	added ('OK')	text/html	etag:%22097a0476ca213fbf10766010a3b33f7b-ssl-df%22	https://unistudio.co/html/lexend/main/index-14	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-14.html	(from https://unistudio.co/html/lexend/)
23:57:12	117788/117788	---M-Z	200	added ('OK')	text/html	etag:%22097a0476ca213fbf10766010a3b33f7b-ssl-df%22	https://unistudio.co/html/lexend/main/index-14?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-140281.html	(from https://unistudio.co/html/lexend/)
23:57:13	120374/120374	---MCZ	200	added ('OK')	text/html	etag:%22af7d7da9f818c959c30ca99b4792a72e-ssl-df%22	https://unistudio.co/html/lexend/main/index-14-rtl	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-14-rtl.html	(from https://unistudio.co/html/lexend/)
23:57:13	43672/43672	---M--	200	added ('OK')	image/jpeg	etag:%22b8d1a2e62d1c9f612316e6ed3f801e09-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-13.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-13.jpg	(from https://unistudio.co/html/lexend/)
23:57:15	166282/166282	---MCZ	200	added ('OK')	text/html	etag:%22bb38a8365d1ad3262fc2acda619b58da-ssl-df%22	https://unistudio.co/html/lexend/main/index-13	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-13.html	(from https://unistudio.co/html/lexend/)
23:57:15	166282/166282	---M-Z	200	added ('OK')	text/html	etag:%22bb38a8365d1ad3262fc2acda619b58da-ssl-df%22	https://unistudio.co/html/lexend/main/index-13?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-130281.html	(from https://unistudio.co/html/lexend/)
23:57:16	45932/45932	---M--	200	added ('OK')	image/jpeg	etag:%2236cd8c8a46cd4973921c595b9e7db42b-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-12.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-12.jpg	(from https://unistudio.co/html/lexend/)
23:57:16	170417/170417	---MCZ	200	added ('OK')	text/html	etag:%22fcba43ecc339f2d25e681f1c49d9a5b7-ssl-df%22	https://unistudio.co/html/lexend/main/index-13-rtl	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-13-rtl.html	(from https://unistudio.co/html/lexend/)
23:57:17	195897/195897	---MCZ	200	added ('OK')	text/html	etag:%22da4218b62f547dcb7e4e37d732c3b18f-ssl-df%22	https://unistudio.co/html/lexend/main/index-12	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-12.html	(from https://unistudio.co/html/lexend/)
23:57:17	195897/195897	---M-Z	200	added ('OK')	text/html	etag:%22da4218b62f547dcb7e4e37d732c3b18f-ssl-df%22	https://unistudio.co/html/lexend/main/index-12?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-120281.html	(from https://unistudio.co/html/lexend/)
23:57:18	39968/39968	---M--	200	added ('OK')	image/jpeg	etag:%22a2324abc5769eff921bec9da8edad3cf-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-11.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-11.jpg	(from https://unistudio.co/html/lexend/)
23:57:18	201762/201762	---MCZ	200	added ('OK')	text/html	etag:%2263672964c90b0751a8a4c9441374d218-ssl-df%22	https://unistudio.co/html/lexend/main/index-12-rtl	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-12-rtl.html	(from https://unistudio.co/html/lexend/)
23:57:19	153845/153845	---MCZ	200	added ('OK')	text/html	etag:%22e93c066dc641de24eff884a29a04f45f-ssl-df%22	https://unistudio.co/html/lexend/main/index-11	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-11.html	(from https://unistudio.co/html/lexend/)
23:57:19	153845/153845	---M-Z	200	added ('OK')	text/html	etag:%22e93c066dc641de24eff884a29a04f45f-ssl-df%22	https://unistudio.co/html/lexend/main/index-11?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-110281.html	(from https://unistudio.co/html/lexend/)
23:57:21	46700/46700	---M--	200	added ('OK')	image/jpeg	etag:%22386c39169bc892d64778d317ae49c730-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-10.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-10.jpg	(from https://unistudio.co/html/lexend/)
23:57:21	157692/157692	---MCZ	200	added ('OK')	text/html	etag:%2255f7159e5f498148d07f8e5c65f2aaac-ssl-df%22	https://unistudio.co/html/lexend/main/index-11-rtl	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-11-rtl.html	(from https://unistudio.co/html/lexend/)
23:57:22	145055/145055	---MCZ	200	added ('OK')	text/html	etag:%22a31356858207ad39c917ff0175dcfcc1-ssl-df%22	https://unistudio.co/html/lexend/main/index-10	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-10.html	(from https://unistudio.co/html/lexend/)
23:57:22	145055/145055	---M-Z	200	added ('OK')	text/html	etag:%22a31356858207ad39c917ff0175dcfcc1-ssl-df%22	https://unistudio.co/html/lexend/main/index-10?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-100281.html	(from https://unistudio.co/html/lexend/)
23:57:22	37342/37342	---M--	200	added ('OK')	image/jpeg	etag:%2274451d74a0bc021df926f83e99a3ee3a-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-9.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-9.jpg	(from https://unistudio.co/html/lexend/)
23:57:23	175182/175182	---MCZ	200	added ('OK')	text/html	etag:%2214289f8ac14bc824b390e57cdb98d0b3-ssl-df%22	https://unistudio.co/html/lexend/main/index-9	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-9.html	(from https://unistudio.co/html/lexend/)
23:57:24	175182/175182	---M-Z	200	added ('OK')	text/html	etag:%2214289f8ac14bc824b390e57cdb98d0b3-ssl-df%22	https://unistudio.co/html/lexend/main/index-9?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-90281.html	(from https://unistudio.co/html/lexend/)
23:57:24	47332/47332	---M--	200	added ('OK')	image/jpeg	etag:%22020f145eb8832d11ac79d50edb5979e7-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-8.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-8.jpg	(from https://unistudio.co/html/lexend/)
23:57:25	243010/243010	---MCZ	200	added ('OK')	text/html	etag:%22f3edce9c4e15590e377683202f61313f-ssl-df%22	https://unistudio.co/html/lexend/main/index-8	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-8.html	(from https://unistudio.co/html/lexend/)
23:57:25	243010/243010	---M-Z	200	added ('OK')	text/html	etag:%22f3edce9c4e15590e377683202f61313f-ssl-df%22	https://unistudio.co/html/lexend/main/index-8?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-80281.html	(from https://unistudio.co/html/lexend/)
23:57:26	36104/36104	---M--	200	added ('OK')	image/jpeg	etag:%22e3e334d94bd83ac007e75c6a1a0d5118-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-7.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-7.jpg	(from https://unistudio.co/html/lexend/)
23:57:26	246607/246607	---MCZ	200	added ('OK')	text/html	etag:%22d97f74f2018f168d49da3a7639bacf00-ssl-df%22	https://unistudio.co/html/lexend/main/index-7	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-7.html	(from https://unistudio.co/html/lexend/)
23:57:27	246607/246607	---M-Z	200	added ('OK')	text/html	etag:%22d97f74f2018f168d49da3a7639bacf00-ssl-df%22	https://unistudio.co/html/lexend/main/index-7?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-70281.html	(from https://unistudio.co/html/lexend/)
23:57:27	49072/49072	---M--	200	added ('OK')	image/jpeg	etag:%22e0933026396b1389e7259bab0b64be7a-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-6.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-6.jpg	(from https://unistudio.co/html/lexend/)
23:57:28	180236/180236	---MCZ	200	added ('OK')	text/html	etag:%2217586d7cfe5c1f1eb5960d72001ea510-ssl-df%22	https://unistudio.co/html/lexend/main/index-6	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-6.html	(from https://unistudio.co/html/lexend/)
23:57:28	180236/180236	---M-Z	200	added ('OK')	text/html	etag:%2217586d7cfe5c1f1eb5960d72001ea510-ssl-df%22	https://unistudio.co/html/lexend/main/index-6?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-60281.html	(from https://unistudio.co/html/lexend/)
23:57:29	47026/47026	---M--	200	added ('OK')	image/jpeg	etag:%22c48204ed7131de5414e2970cab6e807d-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-5.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-5.jpg	(from https://unistudio.co/html/lexend/)
23:57:30	173319/173319	---MCZ	200	added ('OK')	text/html	etag:%2253732a054e0af38d82bfc5c805180f89-ssl-df%22	https://unistudio.co/html/lexend/main/index-5	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-5.html	(from https://unistudio.co/html/lexend/)
23:57:30	173319/173319	---M-Z	200	added ('OK')	text/html	etag:%2253732a054e0af38d82bfc5c805180f89-ssl-df%22	https://unistudio.co/html/lexend/main/index-5?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-50281.html	(from https://unistudio.co/html/lexend/)
23:57:30	39962/39962	---M--	200	added ('OK')	image/jpeg	etag:%221fb7ae8ed66ce23803d3e8004d351d95-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-4.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-4.jpg	(from https://unistudio.co/html/lexend/)
23:57:31	168704/168704	---MCZ	200	added ('OK')	text/html	etag:%227f78bb91bedcbd570d1b471fe302b8e4-ssl-df%22	https://unistudio.co/html/lexend/main/index-4	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-4.html	(from https://unistudio.co/html/lexend/)
23:57:31	168704/168704	---M-Z	200	added ('OK')	text/html	etag:%227f78bb91bedcbd570d1b471fe302b8e4-ssl-df%22	https://unistudio.co/html/lexend/main/index-4?dark=1	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-40281.html	(from https://unistudio.co/html/lexend/)
23:57:32	173643/173643	---MCZ	200	added ('OK')	text/html	etag:%225ee10f1e93501a0ea725f28a59942cf3-ssl-df%22	https://unistudio.co/html/lexend/main/index-4-rtl	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/main/index-4-rtl.html	(from https://unistudio.co/html/lexend/)
23:57:32	37684/37684	---M--	200	added ('OK')	image/jpeg	etag:%22e6527bb0e3f036d01fafee7ada9ddbf7-ssl%22	https://unistudio.co/html/lexend/assets/images/demos/screenshots/index-3.jpg	D:/FIT%20DD-16%20(%20Calsses%20)/Class%2012/Lexend/unistudio.co/html/lexend/assets/images/demos/screenshots/index-3.jpg	(from https://unistudio.co/html/lexend/)
